tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,data_year
2012-891,Chennai,Hard,28.0,250,O,20120102,D646,5.0,DA,Ivan Dodig,R,183.0,CRO,26.998,36.0,1065.0,V505,,WC,Vishnu Vardhan,R,188.0,IND,24.435,313.0,140.0,4-6 7-6(8) 6-1,3.0,R32,155.0,8.0,2.0,101.0,65.0,47.0,20.0,15.0,6.0,8.0,11.0,5.0,86.0,59.0,41.0,13.0,14.0,0.0,3.0,2012
2012-891,Chennai,Hard,28.0,250,O,20120102,SC56,,DA,Dudi Sela,R,175.0,ISR,26.746,83.0,640.0,F510,6.0,DA,Fabio Fognini,R,178.0,ITA,24.611,48.0,915.0,6-0 6-1,3.0,R32,59.0,2.0,0.0,33.0,17.0,14.0,11.0,6.0,1.0,1.0,1.0,4.0,58.0,32.0,17.0,5.0,7.0,8.0,14.0,2012
2012-891,Chennai,Hard,28.0,250,O,20120102,PD31,,DA,Benoit Paire,R,196.0,FRA,22.653,95.0,586.0,R750,,DA,Pere Riba,R,183.0,ESP,23.737,89.0,612.0,6-2 6-1,3.0,R32,55.0,8.0,2.0,44.0,25.0,24.0,11.0,8.0,1.0,1.0,0.0,5.0,52.0,20.0,13.0,12.0,7.0,4.0,8.0,2012
2012-891,Chennai,Hard,28.0,250,O,20120102,H528,,DA,Victor Hanescu,R,198.0,ROU,30.45,90.0,600.0,Q927,,DA,Sam Querrey,R,198.0,USA,24.238,93.0,589.0,6-3 6-4,3.0,R32,76.0,3.0,0.0,57.0,39.0,29.0,11.0,10.0,2.0,3.0,9.0,8.0,65.0,41.0,29.0,7.0,9.0,1.0,4.0,2012
2012-891,Chennai,Hard,28.0,250,O,20120102,SE73,,Q,Yuichi Sugita,R,175.0,JPN,23.288,235.0,207.0,R397,8.0,DA,Olivier Rochus,R,168.0,BEL,30.954,67.0,704.0,6-3 6-4,3.0,R32,100.0,3.0,1.0,78.0,51.0,37.0,11.0,10.0,6.0,7.0,0.0,0.0,54.0,32.0,19.0,13.0,9.0,4.0,7.0,2012
2012-891,Chennai,Hard,28.0,250,O,20120102,L575,,DA,Yen-Hsun Lu,R,180.0,TPE,28.386,82.0,651.0,D776,,Q,Thiemo de Bakker,R,193.0,NED,23.285,223.0,216.0,6-3 6-3,3.0,R32,86.0,1.0,3.0,57.0,36.0,29.0,9.0,9.0,0.0,1.0,5.0,0.0,56.0,32.0,20.0,10.0,9.0,2.0,6.0,2012
2012-891,Chennai,Hard,28.0,250,O,20120102,D632,,DA,Steve Darcis,R,175.0,BEL,27.806,88.0,622.0,K834,,DA,Blaz Kavcic,R,188.0,SLO,24.83,92.0,590.0,4-6 7-5 6-3,3.0,R32,177.0,6.0,3.0,109.0,60.0,42.0,24.0,16.0,7.0,11.0,13.0,7.0,107.0,58.0,37.0,25.0,15.0,8.0,13.0,2012
2012-891,Chennai,Hard,28.0,250,O,20120102,T742,1.0,DA,Janko Tipsarevic,R,180.0,SRB,27.529,9.0,2595.0,BF55,,WC,Yuki Bhambri,R,185.0,IND,19.496,345.0,122.0,6-1 6-3,3.0,R16,62.0,5.0,1.0,41.0,20.0,17.0,16.0,8.0,1.0,1.0,3.0,2.0,39.0,22.0,12.0,9.0,8.0,0.0,4.0,2012
2012-891,Chennai,Hard,28.0,250,O,20120102,GB88,,WC,David Goffin,R,180.0,BEL,21.07,174.0,287.0,BA86,,DA,Andreas Beck,L,191.0,GER,25.906,98.0,580.0,4-6 6-4 6-2,3.0,R16,138.0,6.0,4.0,82.0,43.0,30.0,25.0,14.0,6.0,8.0,4.0,0.0,98.0,71.0,43.0,14.0,14.0,12.0,16.0,2012
2012-891,Chennai,Hard,28.0,250,O,20120102,W367,3.0,DA,Stan Wawrinka,R,183.0,SUI,26.765,17.0,1820.0,R613,,LL,Edouard Roger-Vasselin,R,185.0,FRA,28.096,106.0,548.0,3-6 6-3 7-5,3.0,R16,145.0,10.0,1.0,82.0,52.0,35.0,19.0,15.0,2.0,6.0,4.0,0.0,104.0,70.0,43.0,16.0,15.0,6.0,11.0,2012
2012-891,Chennai,Hard,28.0,250,O,20120102,SC47,,Q,Go Soeda,R,178.0,JPN,27.324,120.0,481.0,D646,5.0,DA,Ivan Dodig,R,183.0,CRO,26.998,36.0,1065.0,7-6(6) 6-3,3.0,R16,108.0,4.0,3.0,73.0,43.0,32.0,18.0,11.0,3.0,4.0,12.0,2.0,69.0,41.0,31.0,11.0,10.0,5.0,7.0,2012
2012-891,Chennai,Hard,28.0,250,O,20120102,SC56,,DA,Dudi Sela,R,175.0,ISR,26.746,83.0,640.0,PD31,,DA,Benoit Paire,R,196.0,FRA,22.653,95.0,586.0,4-6 6-2 6-4,3.0,R16,121.0,3.0,2.0,87.0,60.0,44.0,17.0,14.0,6.0,7.0,10.0,5.0,104.0,58.0,40.0,21.0,14.0,4.0,7.0,2012
2012-891,Chennai,Hard,28.0,250,O,20120102,R975,4.0,DA,Milos Raonic,R,196.0,CAN,21.016,31.0,1255.0,H528,,DA,Victor Hanescu,R,198.0,ROU,30.45,90.0,600.0,6-1 6-4,3.0,R16,74.0,9.0,1.0,56.0,35.0,27.0,14.0,9.0,4.0,4.0,4.0,1.0,52.0,38.0,25.0,5.0,8.0,3.0,6.0,2012
2012-891,Chennai,Hard,28.0,250,O,20120102,SE73,,Q,Yuichi Sugita,R,175.0,JPN,23.288,235.0,207.0,L575,,DA,Yen-Hsun Lu,R,180.0,TPE,28.386,82.0,651.0,7-6(5) 6-4,3.0,R16,141.0,3.0,4.0,93.0,51.0,36.0,19.0,11.0,7.0,9.0,3.0,4.0,79.0,45.0,34.0,12.0,11.0,7.0,10.0,2012
2012-891,Chennai,Hard,28.0,250,O,20120102,A479,2.0,DA,Nicolas Almagro,R,183.0,ESP,26.366,10.0,2380.0,D632,,DA,Steve Darcis,R,175.0,BEL,27.806,88.0,622.0,W/O,3.0,R16,,3.0,4.0,93.0,51.0,36.0,19.0,11.0,7.0,9.0,3.0,4.0,79.0,45.0,34.0,12.0,11.0,7.0,10.0,2012
2012-891,Chennai,Hard,28.0,250,O,20120102,T742,1.0,DA,Janko Tipsarevic,R,180.0,SRB,27.529,9.0,2595.0,GB88,,WC,David Goffin,R,180.0,BEL,21.07,174.0,287.0,6-2 3-6 6-2,3.0,QF,123.0,7.0,0.0,67.0,44.0,36.0,13.0,12.0,1.0,2.0,10.0,5.0,91.0,51.0,34.0,19.0,13.0,9.0,13.0,2012
2012-891,Chennai,Hard,28.0,250,O,20120102,SC47,,Q,Go Soeda,R,178.0,JPN,27.324,120.0,481.0,W367,3.0,DA,Stan Wawrinka,R,183.0,SUI,26.765,17.0,1820.0,6-4 6-4,3.0,QF,103.0,1.0,4.0,74.0,39.0,25.0,18.0,10.0,4.0,7.0,4.0,4.0,65.0,34.0,18.0,13.0,10.0,3.0,8.0,2012
2012-891,Chennai,Hard,28.0,250,O,20120102,R975,4.0,DA,Milos Raonic,R,196.0,CAN,21.016,31.0,1255.0,SC56,,DA,Dudi Sela,R,175.0,ISR,26.746,83.0,640.0,7-6(4) 6-3,3.0,QF,90.0,15.0,1.0,69.0,41.0,34.0,19.0,11.0,3.0,3.0,2.0,2.0,59.0,31.0,23.0,19.0,10.0,0.0,1.0,2012
2012-891,Chennai,Hard,28.0,250,O,20120102,A479,2.0,DA,Nicolas Almagro,R,183.0,ESP,26.366,10.0,2380.0,SE73,,Q,Yuichi Sugita,R,175.0,JPN,23.288,235.0,207.0,4-6 7-6(8) 6-4,3.0,QF,164.0,6.0,0.0,123.0,65.0,43.0,35.0,16.0,9.0,12.0,3.0,1.0,105.0,65.0,36.0,30.0,16.0,3.0,6.0,2012
2012-891,Chennai,Hard,28.0,250,O,20120102,T742,1.0,DA,Janko Tipsarevic,R,180.0,SRB,27.529,9.0,2595.0,SC47,,Q,Go Soeda,R,178.0,JPN,27.324,120.0,481.0,6-1 6-4,3.0,SF,79.0,4.0,0.0,44.0,31.0,25.0,9.0,9.0,0.0,1.0,1.0,1.0,61.0,33.0,21.0,10.0,8.0,2.0,6.0,2012
2012-891,Chennai,Hard,28.0,250,O,20120102,R975,4.0,DA,Milos Raonic,R,196.0,CAN,21.016,31.0,1255.0,A479,2.0,DA,Nicolas Almagro,R,183.0,ESP,26.366,10.0,2380.0,6-4 6-4,3.0,SF,72.0,17.0,1.0,54.0,42.0,38.0,4.0,10.0,3.0,3.0,4.0,0.0,60.0,45.0,31.0,8.0,10.0,4.0,6.0,2012
2012-891,Chennai,Hard,28.0,250,O,20120102,R975,4.0,DA,Milos Raonic,R,196.0,CAN,21.016,31.0,1255.0,T742,1.0,DA,Janko Tipsarevic,R,180.0,SRB,27.529,9.0,2595.0,6-7(4) 7-6(4) 7-6(4),3.0,F,194.0,35.0,1.0,113.0,83.0,73.0,15.0,18.0,4.0,4.0,8.0,2.0,138.0,83.0,59.0,34.0,18.0,9.0,9.0,2012
2012-301,Auckland,Hard,28.0,250,O,20120109,R685,,DA,Lukas Rosol,R,193.0,CZE,26.461,74.0,681.0,R772,,DA,Albert Ramos-Vinolas,L,188.0,ESP,23.978,65.0,734.0,6-2 6-4,3.0,R32,74.0,5.0,1.0,64.0,37.0,28.0,11.0,9.0,6.0,8.0,2.0,0.0,54.0,36.0,18.0,9.0,9.0,1.0,6.0,2012
2012-301,Auckland,Hard,28.0,250,O,20120109,S843,,DA,Potito Starace,R,188.0,ITA,30.489,56.0,825.0,M824,,DA,Albert Montanes,R,175.0,ESP,31.118,50.0,895.0,6-3 6-2,3.0,R32,65.0,4.0,0.0,46.0,36.0,29.0,8.0,9.0,0.0,0.0,1.0,2.0,67.0,32.0,19.0,18.0,8.0,3.0,6.0,2012
2012-301,Auckland,Hard,28.0,250,O,20120109,F444,,DA,Alejandro Falla,L,185.0,COL,28.153,80.0,657.0,Y124,7.0,DA,Donald Young,L,183.0,USA,22.464,40.0,1004.0,4-6 6-3 6-3,3.0,R32,119.0,5.0,5.0,91.0,57.0,34.0,21.0,14.0,6.0,9.0,4.0,4.0,85.0,53.0,37.0,11.0,14.0,6.0,11.0,2012
2012-301,Auckland,Hard,28.0,250,O,20120109,B884,,DA,Carlos Berlocq,R,183.0,ARG,28.931,59.0,801.0,V254,,DA,Filippo Volandri,R,183.0,ITA,30.344,70.0,696.0,6-5 RET,3.0,R32,67.0,2.0,2.0,46.0,33.0,18.0,6.0,5.0,6.0,9.0,0.0,2.0,45.0,24.0,12.0,8.0,6.0,4.0,8.0,2012
2012-301,Auckland,Hard,28.0,250,O,20120109,G476,,DA,Guillermo Garcia-Lopez,R,185.0,ESP,28.6,66.0,730.0,K403,,DA,Igor Kunitsyn,R,180.0,RUS,30.275,71.0,692.0,2-6 6-4 6-2,3.0,R32,124.0,3.0,3.0,87.0,56.0,36.0,14.0,13.0,9.0,14.0,7.0,2.0,87.0,49.0,32.0,15.0,13.0,4.0,10.0,2012
2012-301,Auckland,Hard,28.0,250,O,20120109,ME82,,Q,Adrian Mannarino,L,180.0,FRA,23.529,87.0,623.0,A678,5.0,DA,Kevin Anderson,R,203.0,RSA,25.645,32.0,1190.0,6-3 6-3,3.0,R32,64.0,3.0,0.0,43.0,31.0,28.0,8.0,9.0,0.0,0.0,6.0,2.0,46.0,26.0,20.0,9.0,9.0,2.0,5.0,2012
2012-301,Auckland,Hard,28.0,250,O,20120109,BD20,6.0,DA,Thomaz Bellucci,L,188.0,BRA,24.027,38.0,1060.0,MA49,,DA,Rui Machado,R,178.0,POR,27.748,69.0,698.0,6-3 7-6(3),3.0,R32,103.0,7.0,2.0,69.0,37.0,30.0,22.0,11.0,1.0,1.0,1.0,4.0,75.0,50.0,34.0,14.0,10.0,5.0,6.0,2012
2012-301,Auckland,Hard,28.0,250,O,20120109,R397,,DA,Olivier Rochus,R,168.0,BEL,30.973,68.0,704.0,K839,,Q,Tobias Kamke,R,178.0,GER,25.637,95.0,582.0,7-5 6-4,3.0,R32,103.0,0.0,3.0,64.0,44.0,29.0,9.0,11.0,3.0,6.0,0.0,5.0,79.0,40.0,27.0,15.0,11.0,9.0,14.0,2012
2012-301,Auckland,Hard,28.0,250,O,20120109,PD31,,Q,Benoit Paire,R,196.0,FRA,22.672,92.0,594.0,F316,,DA,Juan Carlos Ferrero,R,183.0,ESP,31.907,47.0,910.0,6-3 6-2,3.0,R32,60.0,8.0,0.0,53.0,22.0,19.0,20.0,9.0,1.0,1.0,0.0,2.0,51.0,33.0,19.0,9.0,8.0,5.0,8.0,2012
2012-301,Auckland,Hard,28.0,250,O,20120109,K435,8.0,DA,Philipp Kohlschreiber,R,178.0,GER,28.233,42.0,960.0,B752,,Q,Stephane Bohli,R,185.0,SUI,28.46,218.0,224.0,6-4 4-6 6-4,3.0,R32,112.0,13.0,2.0,83.0,38.0,29.0,28.0,15.0,4.0,6.0,6.0,3.0,91.0,55.0,41.0,17.0,15.0,4.0,7.0,2012
2012-301,Auckland,Hard,28.0,250,O,20120109,H940,,WC,Ryan Harrison,R,185.0,USA,19.674,84.0,646.0,Q927,,WC,Sam Querrey,R,198.0,USA,24.257,94.0,589.0,6-4 6-3,3.0,R32,70.0,3.0,0.0,57.0,39.0,28.0,11.0,10.0,3.0,4.0,3.0,4.0,61.0,39.0,24.0,11.0,9.0,4.0,7.0,2012
2012-301,Auckland,Hard,28.0,250,O,20120109,G725,,DA,Santiago Giraldo,R,188.0,COL,24.118,51.0,890.0,V576,,WC,Michael Venus,R,191.0,NZL,24.233,378.0,106.0,6-4 6-3,3.0,R32,66.0,2.0,1.0,51.0,35.0,26.0,12.0,9.0,0.0,0.0,4.0,1.0,59.0,31.0,19.0,15.0,10.0,2.0,5.0,2012
2012-301,Auckland,Hard,28.0,250,O,20120109,F401,1.0,DA,David Ferrer,R,175.0,ESP,29.771,5.0,4925.0,R685,,DA,Lukas Rosol,R,193.0,CZE,26.461,74.0,681.0,6-4 6-2,3.0,R16,61.0,5.0,1.0,53.0,41.0,33.0,6.0,9.0,0.0,0.0,5.0,2.0,48.0,28.0,22.0,7.0,9.0,1.0,4.0,2012
2012-301,Auckland,Hard,28.0,250,O,20120109,F444,,DA,Alejandro Falla,L,185.0,COL,28.153,80.0,657.0,S843,,DA,Potito Starace,R,188.0,ITA,30.489,56.0,825.0,7-6(3) 6-3,3.0,R16,80.0,2.0,1.0,55.0,31.0,21.0,19.0,10.0,0.0,1.0,3.0,1.0,71.0,47.0,30.0,10.0,11.0,4.0,7.0,2012
2012-301,Auckland,Hard,28.0,250,O,20120109,V306,3.0,DA,Fernando Verdasco,L,188.0,ESP,28.151,24.0,1550.0,B884,,DA,Carlos Berlocq,R,183.0,ARG,28.931,59.0,801.0,7-5 7-6(3),3.0,R16,133.0,6.0,3.0,81.0,56.0,36.0,14.0,12.0,8.0,11.0,2.0,0.0,86.0,57.0,35.0,14.0,12.0,9.0,13.0,2012
2012-301,Auckland,Hard,28.0,250,O,20120109,G476,,DA,Guillermo Garcia-Lopez,R,185.0,ESP,28.6,66.0,730.0,ME82,,Q,Adrian Mannarino,L,180.0,FRA,23.529,87.0,623.0,6-2 6-3,3.0,R16,92.0,2.0,2.0,64.0,38.0,24.0,15.0,8.0,5.0,6.0,5.0,0.0,75.0,56.0,30.0,7.0,9.0,7.0,12.0,2012
2012-301,Auckland,Hard,28.0,250,O,20120109,R397,,DA,Olivier Rochus,R,168.0,BEL,30.973,68.0,704.0,BD20,6.0,DA,Thomaz Bellucci,L,188.0,BRA,24.027,38.0,1060.0,7-6(6) 5-7 7-6(5),3.0,R16,193.0,0.0,3.0,116.0,74.0,50.0,31.0,18.0,1.0,3.0,17.0,3.0,138.0,76.0,58.0,33.0,18.0,9.0,10.0,2012
2012-301,Auckland,Hard,28.0,250,O,20120109,PD31,,Q,Benoit Paire,R,196.0,FRA,22.672,92.0,594.0,C514,4.0,DA,Juan Ignacio Chela,R,191.0,ARG,32.361,29.0,1270.0,5-7 6-2 6-2,3.0,R16,118.0,12.0,3.0,88.0,48.0,36.0,18.0,14.0,6.0,10.0,0.0,2.0,97.0,61.0,33.0,17.0,14.0,6.0,13.0,2012
2012-301,Auckland,Hard,28.0,250,O,20120109,K435,8.0,DA,Philipp Kohlschreiber,R,178.0,GER,28.233,42.0,960.0,H940,,WC,Ryan Harrison,R,185.0,USA,19.674,84.0,646.0,4-6 6-4 6-3,3.0,R16,116.0,9.0,3.0,86.0,51.0,38.0,18.0,14.0,4.0,7.0,6.0,7.0,88.0,52.0,34.0,17.0,15.0,3.0,8.0,2012
2012-301,Auckland,Hard,28.0,250,O,20120109,A479,2.0,DA,Nicolas Almagro,R,183.0,ESP,26.385,10.0,2380.0,G725,,DA,Santiago Giraldo,R,188.0,COL,24.118,51.0,890.0,6-4 6-2,3.0,R16,68.0,11.0,0.0,42.0,27.0,24.0,12.0,9.0,0.0,0.0,7.0,2.0,64.0,35.0,19.0,17.0,9.0,5.0,8.0,2012
2012-301,Auckland,Hard,28.0,250,O,20120109,F401,1.0,DA,David Ferrer,R,175.0,ESP,29.771,5.0,4925.0,F444,,DA,Alejandro Falla,L,185.0,COL,28.153,80.0,657.0,6-4 4-6 6-3,3.0,QF,127.0,0.0,4.0,93.0,60.0,37.0,16.0,15.0,4.0,9.0,2.0,3.0,88.0,60.0,34.0,13.0,14.0,2.0,8.0,2012
2012-301,Auckland,Hard,28.0,250,O,20120109,V306,3.0,DA,Fernando Verdasco,L,188.0,ESP,28.151,24.0,1550.0,G476,,DA,Guillermo Garcia-Lopez,R,185.0,ESP,28.6,66.0,730.0,7-5 6-4,3.0,QF,146.0,4.0,3.0,62.0,38.0,29.0,16.0,11.0,3.0,4.0,2.0,4.0,93.0,57.0,33.0,19.0,11.0,5.0,8.0,2012
2012-301,Auckland,Hard,28.0,250,O,20120109,R397,,DA,Olivier Rochus,R,168.0,BEL,30.973,68.0,704.0,PD31,,Q,Benoit Paire,R,196.0,FRA,22.672,92.0,594.0,6-3 6-7(5) 7-6(4),3.0,QF,150.0,2.0,4.0,124.0,84.0,57.0,22.0,17.0,6.0,9.0,21.0,6.0,107.0,62.0,48.0,20.0,16.0,2.0,6.0,2012
2012-301,Auckland,Hard,28.0,250,O,20120109,K435,8.0,DA,Philipp Kohlschreiber,R,178.0,GER,28.233,42.0,960.0,A479,2.0,DA,Nicolas Almagro,R,183.0,ESP,26.385,10.0,2380.0,7-6(5) 6-4,3.0,QF,94.0,9.0,1.0,78.0,46.0,34.0,19.0,11.0,2.0,2.0,8.0,2.0,61.0,40.0,34.0,11.0,11.0,1.0,2.0,2012
2012-301,Auckland,Hard,28.0,250,O,20120109,F401,1.0,DA,David Ferrer,R,175.0,ESP,29.771,5.0,4925.0,V306,3.0,DA,Fernando Verdasco,L,188.0,ESP,28.151,24.0,1550.0,6-3 6-4,3.0,SF,90.0,2.0,1.0,56.0,37.0,30.0,12.0,10.0,0.0,0.0,4.0,4.0,74.0,45.0,31.0,12.0,9.0,10.0,12.0,2012
2012-301,Auckland,Hard,28.0,250,O,20120109,R397,,DA,Olivier Rochus,R,168.0,BEL,30.973,68.0,704.0,K435,8.0,DA,Philipp Kohlschreiber,R,178.0,GER,28.233,42.0,960.0,6-7(4) 6-1 6-4,3.0,SF,148.0,1.0,4.0,112.0,69.0,48.0,20.0,15.0,4.0,7.0,8.0,1.0,87.0,52.0,32.0,18.0,14.0,3.0,9.0,2012
2012-301,Auckland,Hard,28.0,250,O,20120109,F401,1.0,DA,David Ferrer,R,175.0,ESP,29.771,5.0,4925.0,R397,,DA,Olivier Rochus,R,168.0,BEL,30.973,68.0,704.0,6-3 6-4,3.0,F,96.0,9.0,1.0,70.0,32.0,26.0,19.0,10.0,3.0,4.0,0.0,1.0,55.0,33.0,17.0,15.0,9.0,1.0,4.0,2012
2012-338,Sydney,Hard,28.0,250,O,20120109,K540,,DA,Lukasz Kubot,R,191.0,POL,29.651,58.0,808.0,D646,,DA,Ivan Dodig,R,183.0,CRO,27.017,36.0,1065.0,7-6(4) 7-5,3.0,R32,112.0,5.0,2.0,85.0,45.0,34.0,21.0,12.0,4.0,5.0,6.0,1.0,65.0,41.0,31.0,15.0,12.0,4.0,6.0,2012
2012-338,Sydney,Hard,28.0,250,O,20120109,B837,,DA,Marcos Baghdatis,R,178.0,CYP,26.563,43.0,940.0,T315,,DA,Dmitry Tursunov,R,185.0,RUS,29.076,41.0,988.0,6-4 6-4,3.0,R32,94.0,14.0,6.0,73.0,37.0,27.0,19.0,10.0,6.0,7.0,5.0,1.0,67.0,38.0,27.0,11.0,10.0,5.0,8.0,2012
2012-338,Sydney,Hard,28.0,250,O,20120109,E690,,WC,Matthew Ebden,R,188.0,AUS,24.12,97.0,578.0,G710,7.0,DA,Marcel Granollers,R,191.0,ESP,25.744,28.0,1335.0,6-1 3-6 6-3,3.0,R32,112.0,6.0,5.0,97.0,60.0,42.0,20.0,13.0,9.0,10.0,9.0,3.0,65.0,34.0,30.0,12.0,12.0,3.0,6.0,2012
2012-338,Sydney,Hard,28.0,250,O,20120109,B747,,DA,Julien Benneteau,R,185.0,FRA,30.053,49.0,900.0,SA93,,DA,Andreas Seppi,R,191.0,ITA,27.882,39.0,1015.0,6-3 6-4,3.0,R32,65.0,6.0,2.0,53.0,33.0,28.0,13.0,10.0,0.0,0.0,3.0,1.0,50.0,32.0,21.0,11.0,9.0,1.0,3.0,2012
2012-338,Sydney,Hard,28.0,250,O,20120109,B842,,DA,Alex Bogomolov Jr.,R,178.0,RUS,28.715,34.0,1135.0,H756,,DA,Robin Haase,R,191.0,NED,24.761,52.0,881.0,6-4 1-6 6-4,3.0,R32,111.0,2.0,4.0,94.0,66.0,45.0,12.0,14.0,5.0,8.0,11.0,2.0,76.0,43.0,33.0,18.0,13.0,4.0,6.0,2012
2012-338,Sydney,Hard,28.0,250,O,20120109,T840,5.0,DA,Viktor Troicki,R,193.0,SRB,25.911,21.0,1655.0,H432,,WC,Lleyton Hewitt,R,178.0,AUS,30.872,182.0,265.0,4-6 6-3 6-2,3.0,R32,124.0,13.0,0.0,86.0,55.0,41.0,13.0,14.0,4.0,7.0,3.0,7.0,93.0,47.0,28.0,23.0,13.0,8.0,13.0,2012
2012-338,Sydney,Hard,28.0,250,O,20120109,SG87,,LL,Ryan Sweeting,R,196.0,USA,24.49,72.0,690.0,MA30,,DA,Gilles Muller,L,193.0,LUX,28.671,54.0,853.0,3-6 7-6(2) 7-5,3.0,R32,124.0,3.0,4.0,94.0,53.0,45.0,25.0,16.0,1.0,2.0,10.0,3.0,90.0,55.0,48.0,19.0,17.0,2.0,3.0,2012
2012-338,Sydney,Hard,28.0,250,O,20120109,I165,,Q,Denis Istomin,R,185.0,UZB,25.339,67.0,710.0,A596,,DA,Pablo Andujar,R,180.0,ESP,25.96,44.0,920.0,6-3 2-6 6-3,3.0,R32,119.0,6.0,1.0,77.0,46.0,33.0,20.0,13.0,5.0,7.0,4.0,4.0,95.0,52.0,31.0,24.0,13.0,7.0,10.0,2012
2012-338,Sydney,Hard,28.0,250,O,20120109,F510,,DA,Fabio Fognini,R,178.0,ITA,24.63,46.0,915.0,R368,,Q,Michael Russell,R,173.0,USA,33.692,98.0,578.0,2-6 6-2 6-0,3.0,R32,105.0,5.0,3.0,74.0,46.0,30.0,12.0,11.0,4.0,7.0,1.0,1.0,62.0,48.0,21.0,7.0,11.0,2.0,8.0,2012
2012-338,Sydney,Hard,28.0,250,O,20120109,S694,8.0,DA,Radek Stepanek,R,185.0,CZE,33.117,31.0,1230.0,M680,,DA,Xavier Malisse,R,185.0,BEL,31.474,63.0,760.0,6-7(4) 6-4 6-4,3.0,R32,149.0,14.0,6.0,115.0,74.0,55.0,21.0,16.0,9.0,10.0,10.0,0.0,110.0,62.0,44.0,26.0,16.0,7.0,10.0,2012
2012-338,Sydney,Hard,28.0,250,O,20120109,N289,,Q,Jarkko Nieminen,L,185.0,FIN,30.464,77.0,666.0,D994,,WC,James Duckworth,R,183.0,AUS,19.967,251.0,191.0,6-2 6-2,3.0,R32,77.0,2.0,1.0,73.0,62.0,41.0,4.0,8.0,9.0,10.0,3.0,4.0,54.0,22.0,15.0,9.0,8.0,3.0,8.0,2012
2012-338,Sydney,Hard,28.0,250,O,20120109,R483,,Q,Bobby Reynolds,R,183.0,USA,29.481,126.0,459.0,SC77,,DA,Sergiy Stakhovsky,R,193.0,UKR,26.007,61.0,780.0,7-5 6-3,3.0,R32,81.0,3.0,3.0,69.0,39.0,28.0,15.0,10.0,6.0,8.0,10.0,3.0,63.0,36.0,25.0,10.0,11.0,2.0,7.0,2012
2012-338,Sydney,Hard,28.0,250,O,20120109,D683,1.0,DA,Juan Martin del Potro,R,198.0,ARG,23.294,11.0,2315.0,K540,,DA,Lukasz Kubot,R,191.0,POL,29.651,58.0,808.0,6-4 6-2,3.0,R16,95.0,6.0,2.0,63.0,43.0,30.0,12.0,9.0,4.0,4.0,1.0,4.0,54.0,33.0,20.0,13.0,9.0,3.0,6.0,2012
2012-338,Sydney,Hard,28.0,250,O,20120109,B837,,DA,Marcos Baghdatis,R,178.0,CYP,26.563,43.0,940.0,E690,,WC,Matthew Ebden,R,188.0,AUS,24.12,97.0,578.0,3-6 7-5 7-6(3),3.0,R16,133.0,4.0,2.0,88.0,44.0,36.0,29.0,16.0,3.0,5.0,9.0,3.0,112.0,72.0,51.0,22.0,17.0,7.0,9.0,2012
2012-338,Sydney,Hard,28.0,250,O,20120109,B747,,DA,Julien Benneteau,R,185.0,FRA,30.053,49.0,900.0,L397,4.0,DA,Feliciano Lopez,L,188.0,ESP,30.303,19.0,1755.0,6-3 6-4,3.0,R16,82.0,4.0,1.0,59.0,44.0,31.0,12.0,10.0,3.0,3.0,5.0,2.0,51.0,30.0,22.0,10.0,9.0,0.0,2.0,2012
2012-338,Sydney,Hard,28.0,250,O,20120109,B842,,DA,Alex Bogomolov Jr.,R,178.0,RUS,28.715,34.0,1135.0,T840,5.0,DA,Viktor Troicki,R,193.0,SRB,25.911,21.0,1655.0,7-6(5) 6-4,3.0,R16,104.0,0.0,3.0,62.0,53.0,39.0,3.0,11.0,0.0,2.0,9.0,3.0,78.0,49.0,33.0,14.0,11.0,11.0,14.0,2012
2012-338,Sydney,Hard,28.0,250,O,20120109,I165,,Q,Denis Istomin,R,185.0,UZB,25.339,67.0,710.0,SG87,,LL,Ryan Sweeting,R,196.0,USA,24.49,72.0,690.0,6-2 6-1,3.0,R16,54.0,8.0,2.0,45.0,33.0,27.0,7.0,8.0,1.0,1.0,1.0,4.0,52.0,28.0,17.0,9.0,7.0,3.0,7.0,2012
2012-338,Sydney,Hard,28.0,250,O,20120109,G628,3.0,DA,Richard Gasquet,R,183.0,FRA,25.561,18.0,1765.0,F510,,DA,Fabio Fognini,R,178.0,ITA,24.63,46.0,915.0,6-2 6-1,3.0,R16,56.0,1.0,2.0,43.0,28.0,24.0,9.0,8.0,2.0,2.0,0.0,3.0,47.0,28.0,14.0,8.0,7.0,4.0,8.0,2012
